matchID,matchNo,match,currentInning,inningID,over,runningOver,runs,batsmanRuns,batsmanBall,bowlerRuns,shortText,batsmanPlayerID,batsmanName,bowlerPlayerID,bowlerName,isBoundary,isWide,isNoBall,isLegBye,isBye,isWicket,isBowlerWicket,wicketText,wktBatsmanName,wktBowlerName,wktBatsmanRuns,wktbatsmanBalls,commentary,lower_comment,review_outcome
1415729,29th Match,Papua New Guinea vs Afghanistan,Afghanistan,2,10.5,11,0,0,1,0,"Soper to M Nabi, no run",25913,Mohammad Nabi,574287,Chad Soper,False,False,False,False,False,False,,,,,,,"appeal! Low full toss that tails into leg stump. Nabi plays all over it and gets rapped on the pads. That seemed to be heading down, but PNG want to have a look nevertheless. Not just heading down, it might have hit Nabi outside the line too. No bat involved but as expected, the impact was outside leg!","appeal! low full toss that tails into leg stump. nabi plays all over it and gets rapped on the pads. that seemed to be heading down, but png want to have a look nevertheless. not just heading down, it might have hit nabi outside the line too. no bat involved but as expected, the impact was outside leg!",Unclear
1415731,31st Match,South Africa vs Nepal,South Africa,1,13.4,14,0,0,1,0,"Bhurtel to Miller, no run",321777,David Miller,794713,Kushal Bhurtel,False,False,False,False,False,False,,,,,,,"Big appeal but think this might be pitching outside leg. Nepal review though. This was tossed up as Miller missed the sweep completely. It pitches and goes on with the arm to strike the back pad. Oh wow, it's pitching in line, and impact in line, but umpire's call as this is deemed to be clipping the top of the bails. Great review, but very unfortunate on the result","big appeal but think this might be pitching outside leg. nepal review though. this was tossed up as miller missed the sweep completely. it pitches and goes on with the arm to strike the back pad. oh wow, it's pitching in line, and impact in line, but umpire's call as this is deemed to be clipping the top of the bails. great review, but very unfortunate on the result",Umpire Call
1415731,31st Match,South Africa vs Nepal,Nepal,2,3.1,4,0,0,1,0,"Baartman to Aasif Sheikh, no run",1058514,Aasif Sheikh,535353,Ottneil Baartman,False,False,False,False,False,False,,,,,,,Sheikh is struck on the pad as he misses a flick. This is a full delivery around off. Umpire isn't interested in the appeal. Likely going down leg,sheikh is struck on the pad as he misses a flick. this is a full delivery around off. umpire isn't interested in the appeal. likely going down leg,Unclear
1415731,31st Match,South Africa vs Nepal,Nepal,2,11.3,12,0,0,1,0,"Shamsi to Sah, no run",1058510,Anil Sah,379145,Tabraiz Shamsi,False,False,False,False,False,False,,,,,,,"Full outside off, it stays low as Sah looks to reach for it. Shouts for caught behind. SA don't review","full outside off, it stays low as sah looks to reach for it. shouts for caught behind. sa don't review",Unclear
1415731,31st Match,South Africa vs Nepal,Nepal,2,17.3,18,0,0,1,0,"Shamsi to Airee, OUT",794707,Dipendra Singh Airee,379145,Tabraiz Shamsi,False,False,False,False,False,True,1.0,Dipendra Singh Airee c †de Kock b Shamsi 6 (11b 0x4 0x6 15m) SR: 54.54,Dipendra Singh Airee,Shamsi,6.0,11.0,Late twist?! Shamsi gets a wicket with a ball fired down leg! Airee looks to sweep but misses. QDK grabs it and goes up in appeal. The umpire thinks so too and Nepal review immediately. There's a spike as the ball passes the glove and Airee will have to go!,late twist?! shamsi gets a wicket with a ball fired down leg! airee looks to sweep but misses. qdk grabs it and goes up in appeal. the umpire thinks so too and nepal review immediately. there's a spike as the ball passes the glove and airee will have to go!,Unclear
1415732,32nd Match,Uganda vs New Zealand,Uganda,1,0.3,1,0,0,1,0,"Boult to Sesazi, OUT",531312,Simon Ssesazi,277912,Trent Boult,False,False,False,False,False,True,1.0,Simon Ssesazi lbw b Boult 0 (1b 0x4 0x6 2m) SR: 0,Simon Ssesazi,b Boult,0.0,1.0,"big appeal, and given! That looks very plumb! Another yorker, which starts on middle and leg and curves away. Ssesazi has no clue about it and is awfully late in jamming his bat down. Sneaks past the inside edge and hits him flush on the back leg, right in front of middle stump. Ssesazi does not bother with the review, and Uganda lose their first!","big appeal, and given! that looks very plumb! another yorker, which starts on middle and leg and curves away. ssesazi has no clue about it and is awfully late in jamming his bat down. sneaks past the inside edge and hits him flush on the back leg, right in front of middle stump. ssesazi does not bother with the review, and uganda lose their first!",Unclear
1415732,32nd Match,Uganda vs New Zealand,Uganda,1,2.6,3,0,0,1,0,"Boult to Patel, no run",1151337,Ronak Patel,277912,Trent Boult,False,False,False,False,False,False,,,,,,,"oh, a half-hearted appeal, and the finger goes up! Length ball on off that seems to continue with the angle. Ronak defends with bat and pad very close together. Boult thinks the ball has brushed the front pad first, and appeals. The umpire agrees and gives it out. Ronak reviews straightaway, though. It was pad-first but the natural angle might be taking it away from off stump. Well, the impact itself is outside off and Richard Illingworth has to reverse his decision!","oh, a half-hearted appeal, and the finger goes up! length ball on off that seems to continue with the angle. ronak defends with bat and pad very close together. boult thinks the ball has brushed the front pad first, and appeals. the umpire agrees and gives it out. ronak reviews straightaway, though. it was pad-first but the natural angle might be taking it away from off stump. well, the impact itself is outside off and richard illingworth has to reverse his decision!",Unclear
1415732,32nd Match,Uganda vs New Zealand,Uganda,1,3.4,4,0,0,1,0,"Southee to Ramjani, OUT",1178061,Alpesh Ramjani,232364,Tim Southee,False,False,False,False,False,True,1.0,Alpesh Ramjani lbw b Southee 0 (6b 0x4 0x6 15m) SR: 0,Alpesh Ramjani,b Southee,0.0,6.0,"Southee goes up, and so does Paul Reiffel's finger! Length on middle and leg, and this seems to curve back in. Curves back in enough and keeps low to graze the pad and then hit the bat as Ramjani looks to defend. Ramjani has reviewed, and don't think he will get as much success as Ronak did in the last over. Clearly pad-first and Ball Tracking reckons it is missing leg stump because....it is thundering into the middle of middle stump!","southee goes up, and so does paul reiffel's finger! length on middle and leg, and this seems to curve back in. curves back in enough and keeps low to graze the pad and then hit the bat as ramjani looks to defend. ramjani has reviewed, and don't think he will get as much success as ronak did in the last over. clearly pad-first and ball tracking reckons it is missing leg stump because....it is thundering into the middle of middle stump!",Unclear
1415732,32nd Match,Uganda vs New Zealand,Uganda,1,4.2,5,0,0,1,0,"Boult to Waiswa, no run",928109,Kenneth Waiswa,277912,Trent Boult,False,False,False,False,False,False,,,,,,,"another Boult appeal, but not given this time! Zipped in quite full, just outside off. Swerves back in and Waiswa, looking for the booming drive, seems to miss it. Clips the pads and then floats through to Conway, who catches it. New Zealand have reviewed this, with the umpire's decision being not out for the caught-behind. That could be out on two counts. If it has not hit the bat, lbw could be in play. No bat involved, and the impact is Umpire's Call, which is a very close call. Ball Tracking has the ball hitting the stumps thereafter but it does not matter after one parameter returns Umpire's Call! The original decision, just to reiterate, was not out on both the caught-behind and the lbw.","another boult appeal, but not given this time! zipped in quite full, just outside off. swerves back in and waiswa, looking for the booming drive, seems to miss it. clips the pads and then floats through to conway, who catches it. new zealand have reviewed this, with the umpire's decision being not out for the caught-behind. that could be out on two counts. if it has not hit the bat, lbw could be in play. no bat involved, and the impact is umpire's call, which is a very close call. ball tracking has the ball hitting the stumps thereafter but it does not matter after one parameter returns umpire's call! the original decision, just to reiterate, was not out on both the caught-behind and the lbw.",Umpire Call
1415732,32nd Match,Uganda vs New Zealand,Uganda,1,8.4,9,1,0,0,1,"Santner to Nakrani, 1 wide",731523,Dinesh Nakrani,502714,Mitchell Santner,False,True,False,False,False,False,,,,,,,back of a length delivery that pitches just outside off and spins down leg. More exercise for the umpire,back of a length delivery that pitches just outside off and spins down leg. more exercise for the umpire,Unclear
1415732,32nd Match,Uganda vs New Zealand,Uganda,1,11.4,12,0,0,1,0,"Ravindra to Masaba, no run",420492,Brian Masaba,959767,Rachin Ravindra,False,False,False,False,False,False,,,,,,,"tossed up on a length outside off. Masaba jumps across his stumps, trying to swipe it away. Misses the ball by a fair margin after being defeated in the air. Conway whips off the bails too and the third umpire has been called into question to check the stumping. Masaba's back foot is grounded behind the crease, so nothing fruitful for the Kiwis on that front!","tossed up on a length outside off. masaba jumps across his stumps, trying to swipe it away. misses the ball by a fair margin after being defeated in the air. conway whips off the bails too and the third umpire has been called into question to check the stumping. masaba's back foot is grounded behind the crease, so nothing fruitful for the kiwis on that front!",Unclear
1415732,32nd Match,Uganda vs New Zealand,Uganda,1,14.2,15,1,0,0,1,"Ferguson to Achelam, 1 wide",1107652,Fred Achelam,493773,Lockie Ferguson,False,True,False,False,False,False,,,,,,,sprays this down leg. Achelam lets it go and the umpire calls it a wide,sprays this down leg. achelam lets it go and the umpire calls it a wide,Unclear
1415732,32nd Match,Uganda vs New Zealand,Uganda,1,14.3,15,0,0,1,0,"Ferguson to Masaba, no run",420492,Brian Masaba,493773,Lockie Ferguson,False,False,False,False,False,False,,,,,,,bumper on leg stump and Ferguson gets away with this. Seemed to slide down leg but the umpire is happy with it,bumper on leg stump and ferguson gets away with this. seemed to slide down leg but the umpire is happy with it,Unclear
1415732,32nd Match,Uganda vs New Zealand,Uganda,1,17.3,18,0,0,1,0,"Southee to Achelam, OUT",1107652,Fred Achelam,232364,Tim Southee,False,False,False,False,False,True,1.0,Fred Achelam lbw b Southee 9 (13b 1x4 0x6 16m) SR: 69.23,Fred Achelam,b Southee,9.0,13.0,"trapped in front, and that is a no-brainer for the umpire! Back of a length on middle and off. Nips back in a smidgen and keeps low. Achelam, having moved across his stumps, plays all over it and gets pinned on the knee roll of the front pad. That was only heading one way, and that was into middle stump. No review from Achelam, and Uganda are eight down!","trapped in front, and that is a no-brainer for the umpire! back of a length on middle and off. nips back in a smidgen and keeps low. achelam, having moved across his stumps, plays all over it and gets pinned on the knee roll of the front pad. that was only heading one way, and that was into middle stump. no review from achelam, and uganda are eight down!",Unclear
1415732,32nd Match,Uganda vs New Zealand,Uganda,1,17.4,18,0,0,1,0,"Southee to Miyagi, OUT",1178060,Juma Miyagi,232364,Tim Southee,False,False,False,False,False,True,1.0,Juma Miyagi lbw b Southee 0 (1b 0x4 0x6 2m) SR: 0,Juma Miyagi,b Southee,0.0,1.0,"that is as plumb as it can get! Length just outside off, and this decks back in sharply. Keeps extraordinarily low too and smacks into the pad, almost up around the shins. Southee goes up and Paul Reiffel upholds the appeal. Miyagi has reviewed it because, well, why not. Clear gap between bat and ball, and Ball Tracking has it pummelling middle of middle stump. Uganda nine down now!","that is as plumb as it can get! length just outside off, and this decks back in sharply. keeps extraordinarily low too and smacks into the pad, almost up around the shins. southee goes up and paul reiffel upholds the appeal. miyagi has reviewed it because, well, why not. clear gap between bat and ball, and ball tracking has it pummelling middle of middle stump. uganda nine down now!",Unclear
1415732,32nd Match,Uganda vs New Zealand,New Zealand,2,4.2,5,0,0,1,0,"Riazat Ali Shah to Allen, OUT",959759,Finn Allen,1129565,Riazat Ali Shah,False,False,False,False,False,True,1.0,Finn Allen c Achelam b Riazat Ali Shah 9 (17b 1x4 0x6 24m) SR: 52.94,Finn Allen,Riazat Ali Shah,9.0,17.0,"appeal, and given! Allen cannot believe it, and he reviews it! Sprayed down leg. Allen looks to tickle it fine and seems to miss it. The umpire, though, thinks otherwise and reckons bat is involved. There was a sound as the ball went past the bat, but did the bat hit the ground or his boot on the way? There is a spike but Kumar Dharmasena says there is a gap between bat and ball, and that the bat brushed the floor, only to then go back and have another look. Now, he says there is a spike as the ball passes the bat, and the decision stands! The right decision might have been made eventually!","appeal, and given! allen cannot believe it, and he reviews it! sprayed down leg. allen looks to tickle it fine and seems to miss it. the umpire, though, thinks otherwise and reckons bat is involved. there was a sound as the ball went past the bat, but did the bat hit the ground or his boot on the way? there is a spike but kumar dharmasena says there is a gap between bat and ball, and that the bat brushed the floor, only to then go back and have another look. now, he says there is a spike as the ball passes the bat, and the decision stands! the right decision might have been made eventually!",Unclear
1415732,32nd Match,Uganda vs New Zealand,New Zealand,2,4.6,5,1,0,0,1,"Riazat Ali Shah to Conway, 1 wide",379140,Devon Conway,1129565,Riazat Ali Shah,False,True,False,False,False,False,,,,,,,drifts down leg again. Conway lets it go and the umpire calls it a wide,drifts down leg again. conway lets it go and the umpire calls it a wide,Unclear
1415732,32nd Match,Uganda vs New Zealand,New Zealand,2,4.6,5,1,0,0,1,"Riazat Ali Shah to Conway, 1 wide",379140,Devon Conway,1129565,Riazat Ali Shah,False,True,False,False,False,False,,,,,,,"fired down leg again, and some more exercise for the umpire. Richard Illingworth is going to have sore arms by the end of this over","fired down leg again, and some more exercise for the umpire. richard illingworth is going to have sore arms by the end of this over",Unclear
1415734,34th Match,England vs Namibia,England,1,4.6,5,1,1,1,1,"Erasmus to Bairstow,  1 run",297433,Jonny Bairstow,519070,Gerhard Erasmus,False,False,False,False,False,False,,,,,,,"winds into another big slog, loses his shape on impact and lets out a groan as the ball skews out to square leg. Still, it's progress from England now, in what are still tricky conditions","winds into another big slog, loses his shape on impact and lets out a groan as the ball skews out to square leg. still, it's progress from england now, in what are still tricky conditions",Unclear
1415734,34th Match,England vs Namibia,Namibia,2,1.3,2,4,4,1,4,"Archer to van Lingen, FOUR runs",833777,Michael van Lingen,669855,Jofra Archer,True,False,False,False,False,False,,,,,,,"bouncer, didn't know much about that! Swings up into the stroke, and in fact did better than it looked, committed to the pull, and ducking his head inside the line on impact","bouncer, didn't know much about that! swings up into the stroke, and in fact did better than it looked, committed to the pull, and ducking his head inside the line on impact",Unclear
1415735,35th Match,Scotland vs Australia,Scotland,1,1.1,2,1,0,1,0,"Starc to Munsey, 1 leg bye",671805,George Munsey,311592,Mitchell Starc,False,False,False,True,False,False,,,,,,,"appeal for lbw first ball! A yorker speared in at leg stump, looked to be going down, Starc is pleading. No review from Marsh. Yeah, going well down","appeal for lbw first ball! a yorker speared in at leg stump, looked to be going down, starc is pleading. no review from marsh. yeah, going well down",Unclear
1415735,35th Match,Scotland vs Australia,Scotland,1,11.2,12,0,0,1,0,"Zampa to McMullen, OUT",949473,Brandon McMullen,379504,Adam Zampa,False,False,False,False,False,True,1.0,Brandon McMullen c Starc b Zampa 60 (34b 2x4 6x6 44m) SR: 176.47,Brandon McMullen,Zampa,60.0,34.0,"taken at short third. Tossed up wide outside off. McMullen looks to go big but gets a thick outside edge that goes behind the stumps. The ball was dying on Starc who had to dive forward to pouch it. The on-field umpire wants to confirm with the third umpire regarding the catch and replay shows it was a clean catch, comfortably","taken at short third. tossed up wide outside off. mcmullen looks to go big but gets a thick outside edge that goes behind the stumps. the ball was dying on starc who had to dive forward to pouch it. the on-field umpire wants to confirm with the third umpire regarding the catch and replay shows it was a clean catch, comfortably",Unclear
1415735,35th Match,Scotland vs Australia,Scotland,1,14.2,15,0,0,1,0,"Maxwell to Cross, no run",417268,Matthew Cross,325026,Glenn Maxwell,False,False,False,False,False,False,,,,,,,"an appeal for lbw, denied. A late decision from Australia to review it. The batter had moved across to sweep it and replay shows the ball had brushed the glove. Nothing going Australia's way at the moment","an appeal for lbw, denied. a late decision from australia to review it. the batter had moved across to sweep it and replay shows the ball had brushed the glove. nothing going australia's way at the moment",Unclear
1415735,35th Match,Scotland vs Australia,Scotland,1,14.3,15,0,0,1,0,"Maxwell to Cross, OUT",417268,Matthew Cross,325026,Glenn Maxwell,False,False,False,False,False,True,1.0,Matthew Cross c Agar b Maxwell 18 (11b 1x4 1x6 13m) SR: 163.63,Matthew Cross,Maxwell,18.0,11.0,"Finally a wicket. And off a full toss, too! Was a knuckle ball from Maxwell. Cross backs away but ends up hitting it to deep midwicket. Was hit against the breeze. The umpires are checking for the height and it seems fine","finally a wicket. and off a full toss, too! was a knuckle ball from maxwell. cross backs away but ends up hitting it to deep midwicket. was hit against the breeze. the umpires are checking for the height and it seems fine",Unclear
1415736,36th Match,Ireland vs Pakistan,Ireland,1,0.6,1,0,0,1,0,"Shaheen Shah Afridi to Tector, no run",961407,Harry Tector,1072470,Shaheen Shah Afridi,False,False,False,False,False,False,,,,,,,"fiendish line, jagging back again on off stump, ends up in the keeper's gloves. Big appeal for something - caught behind surely, lbw maybe - and Babar reviews. But UltraEdge shows Tector hasn't hit it, beaten on the inside edge, and the ball is missing the stumps on ball-tracking. So Shaheen is denied a third wicket in the opening over of the match!","fiendish line, jagging back again on off stump, ends up in the keeper's gloves. big appeal for something - caught behind surely, lbw maybe - and babar reviews. but ultraedge shows tector hasn't hit it, beaten on the inside edge, and the ball is missing the stumps on ball-tracking. so shaheen is denied a third wicket in the opening over of the match!",Unclear
1415736,36th Match,Ireland vs Pakistan,Ireland,1,2.2,3,4,0,1,0,"Shaheen Shah Afridi to Campher, 4 leg byes",595921,Curtis Campher,1072470,Shaheen Shah Afridi,True,False,False,True,False,False,,,,,,,"big inswinger, 140kph on the stumps, Campher takes it on the boot... Afridi is pleading for a review and Babar grants him it, despite burning one already. Was it doing too much? No doubt it beat the bat and scudded low into his left big toe. Pitched outside leg, in fact! So not much going for it in any sense. And Pakistan have no more reviews","big inswinger, 140kph on the stumps, campher takes it on the boot... afridi is pleading for a review and babar grants him it, despite burning one already. was it doing too much? no doubt it beat the bat and scudded low into his left big toe. pitched outside leg, in fact! so not much going for it in any sense. and pakistan have no more reviews",Unclear
1415736,36th Match,Ireland vs Pakistan,Ireland,1,2.4,3,0,0,1,0,"Shaheen Shah Afridi to Tector, no run",961407,Harry Tector,1072470,Shaheen Shah Afridi,False,False,False,False,False,False,,,,,,,"full, wide line, invites the drive... Tector has a flash. Was there a sound? There's some discussion about reviewing, but obviously Pakistan don't have any. And UltraEdge shows a tickle, that one would have been overturned!","full, wide line, invites the drive... tector has a flash. was there a sound? there's some discussion about reviewing, but obviously pakistan don't have any. and ultraedge shows a tickle, that one would have been overturned!",Overturned
1415736,36th Match,Ireland vs Pakistan,Ireland,1,2.6,3,0,0,1,0,"Shaheen Shah Afridi to Tector, OUT",961407,Harry Tector,1072470,Shaheen Shah Afridi,False,False,False,False,False,True,1.0,Harry Tector lbw b Shaheen Shah Afridi 0 (6b 0x4 0x6 15m) SR: 0,Harry Tector,b Shaheen Shah Afridi,0.0,6.0,"pinned him again, bullseye! Up goes the finger, now Ireland are the ones contemplating the DRS. But Tector eventually decides it's not worth his while and walks off, leaving his side four down inside three overs. Curled back a long way and eventually hit him on the heel of his back boot. Probably clipping, at worst. Update: Ball-tracking shows this one pitched outside leg, too. Tector should have reviewed!","pinned him again, bullseye! up goes the finger, now ireland are the ones contemplating the drs. but tector eventually decides it's not worth his while and walks off, leaving his side four down inside three overs. curled back a long way and eventually hit him on the heel of his back boot. probably clipping, at worst. update: ball-tracking shows this one pitched outside leg, too. tector should have reviewed!",Unclear
1415736,36th Match,Ireland vs Pakistan,Ireland,1,16.3,17,0,0,1,0,"Amir to White, no run",928059,Ben White,290948,Mohammad Amir,False,False,False,False,False,False,,,,,,,"short ball, comes off the body, I think, Rizwan scampers forward and takes a tumbling catch... ""How was that?"" he askes twice, gesturing to the umpires to check (knowing full well that Pakistan don't have any reviews). They ruse doesn't work. Definitely no bat/glove involved anyway","short ball, comes off the body, i think, rizwan scampers forward and takes a tumbling catch... ""how was that?"" he askes twice, gesturing to the umpires to check (knowing full well that pakistan don't have any reviews). they ruse doesn't work. definitely no bat/glove involved anyway",Unclear
1415736,36th Match,Ireland vs Pakistan,Pakistan,2,9.2,10,0,0,1,0,"McCarthy to Shadab, no run",922943,Shadab Khan,348059,Barry McCarthy,False,False,False,False,False,False,,,,,,,"massive appeal for lbw as Shadab's struck on the pad playing around the front pad. McCarthy was convinced this was close but bailed out of a review the moment the umpire shook his head. Good call, would've missed leg.","massive appeal for lbw as shadab's struck on the pad playing around the front pad. mccarthy was convinced this was close but bailed out of a review the moment the umpire shook his head. good call, would've missed leg.",Unclear
1415736,36th Match,Ireland vs Pakistan,Pakistan,2,16.1,17,0,0,1,0,"Delany to Abbas Afridi, no run",1158538,Abbas Afridi,1099379,Gareth Delany,False,False,False,False,False,False,,,,,,,"there's an appeal for catch and the third umpire is checking to see if the ball came off the boot and back to the bowler. Abbas' eyes lit up as he went for a booming drive to this tossed up delivery.  Replays confirm the ball bounced before it hit the boot, not out it is","there's an appeal for catch and the third umpire is checking to see if the ball came off the boot and back to the bowler. abbas' eyes lit up as he went for a booming drive to this tossed up delivery.  replays confirm the ball bounced before it hit the boot, not out it is",Unclear
1415736,36th Match,Ireland vs Pakistan,Pakistan,2,16.5,17,0,0,1,0,"Delany to Abbas Afridi, no run",1158538,Abbas Afridi,1099379,Gareth Delany,False,False,False,False,False,False,,,,,,,"nearly had him! Abbas has a go at that tossed up delivery, there's some sound as the keeper collects. Maybe the sound was of the bat hitting the turf. Are they going up?  It's an umpire's review.  Not out it is. Replays confirm there's no spike as ball passed the bat.","nearly had him! abbas has a go at that tossed up delivery, there's some sound as the keeper collects. maybe the sound was of the bat hitting the turf. are they going up?  it's an umpire's review.  not out it is. replays confirm there's no spike as ball passed the bat.",Unclear
1415736,36th Match,Ireland vs Pakistan,Pakistan,2,17.1,18,0,0,1,0,"White to Abbas Afridi, no run",1158538,Abbas Afridi,928059,Ben White,False,False,False,False,False,False,,,,,,,appeal for lbw as Afridi gets across the stumps to sweep. He's hit on the pad but the impact may have been well outside off. Third umpire checks as Ireland review. And replays confirm impact was way outside off,appeal for lbw as afridi gets across the stumps to sweep. he's hit on the pad but the impact may have been well outside off. third umpire checks as ireland review. and replays confirm impact was way outside off,Unclear
1415737,37th Match,Bangladesh vs Nepal,Bangladesh,1,0.6,1,0,0,1,0,"Sompal Kami to Litton Das, no run",536936,Litton Das,701215,Sompal Kami,False,False,False,False,False,False,,,,,,,"a delayed appeal, but given by the umpire! Fullish on middle and leg, and this seems to curve away late. Litton, having taken a step down the track, plays all around it and gets pinned on the pads. Kami is not overly convinced but appeals anyway, and his appeal is upheld. Litton, though, wants to have another look. Was it sliding down? It did swing away but it did not necessarily nip away. No bat involved but Ball Tracking reckons it would have slipped down leg. Litton stays!","a delayed appeal, but given by the umpire! fullish on middle and leg, and this seems to curve away late. litton, having taken a step down the track, plays all around it and gets pinned on the pads. kami is not overly convinced but appeals anyway, and his appeal is upheld. litton, though, wants to have another look. was it sliding down? it did swing away but it did not necessarily nip away. no bat involved but ball tracking reckons it would have slipped down leg. litton stays!",Unclear
1415737,37th Match,Bangladesh vs Nepal,Bangladesh,1,6.5,7,1,0,1,0,"Lamichhane to Shakib, 1 bye",56143,Shakib Al Hasan,960361,Sandeep Lamichhane,False,False,False,False,True,False,,,,,,,"length on middle and leg. Spins back into Shakib and he misses his flick. Goes past the thigh pad and the keeper cannot gather either. Given as byes and Shakib lets the umpire know that he is not happy with that call. To be fair to the umpire, Shakib did shuffle across a little","length on middle and leg. spins back into shakib and he misses his flick. goes past the thigh pad and the keeper cannot gather either. given as byes and shakib lets the umpire know that he is not happy with that call. to be fair to the umpire, shakib did shuffle across a little",Unclear
1415737,37th Match,Bangladesh vs Nepal,Bangladesh,1,11.4,12,0,0,1,0,"Paudel to Shakib, OUT",56143,Shakib Al Hasan,1072488,Rohit Paudel,False,False,False,False,False,True,1.0,Shakib Al Hasan lbw b Paudel 17 (22b 2x4 0x6) SR: 77.27,Shakib Al Hasan,b Paudel,17.0,22.0,"trapped in front, and Shakib bites the dust! Fizzed through on a back of a length on middle and leg. Pitches and spins away significantly, opening Shakib up on the back foot. He tries to prod at it but is beaten by the turn, getting rapped on the pads in front of middle stump. Shakib has taken this upstairs but not sure if he will find any joy. No bat involved. Ball Tracking comes up and....three reds, with the ball smashing into middle stump. Shakib has to go, and Bangladesh are reeling now!","trapped in front, and shakib bites the dust! fizzed through on a back of a length on middle and leg. pitches and spins away significantly, opening shakib up on the back foot. he tries to prod at it but is beaten by the turn, getting rapped on the pads in front of middle stump. shakib has taken this upstairs but not sure if he will find any joy. no bat involved. ball tracking comes up and....three reds, with the ball smashing into middle stump. shakib has to go, and bangladesh are reeling now!",Unclear
1415737,37th Match,Bangladesh vs Nepal,Bangladesh,1,12.5,13,1,0,0,1,"Bhurtel to Jaker Ali, 1 wide",824541,Jaker Ali,794713,Kushal Bhurtel,False,True,False,False,False,False,,,,,,,slides this down leg. Jaker lets it go and the umpire has to indulge in some more exercise,slides this down leg. jaker lets it go and the umpire has to indulge in some more exercise,Unclear
1415737,37th Match,Bangladesh vs Nepal,Bangladesh,1,13.1,14,0,0,1,0,"Lamichhane to Tanzim Hasan Sakib, no run",1139520,Tanzim Hasan Sakib,960361,Sandeep Lamichhane,False,False,False,False,False,False,,,,,,,"another big appeal, and the finger goes up! Bangladesh seven down! Fizzed in quicker and on a full length on off. Tanzim has a huge swipe across the line and misses it completely. Gets thumped on the back leg, and that looks very out. But Tanzim has reviewed this because, well, why not. Does so just as the clock ticks down too. The only thing that could save him is impact or if the ball bounces exponentially, like it did in Miller's case a couple of days ago. Nothing on UltraEdge. Ball Tracking comes up and hang on....it shows the ball would have spun past off stump. Scratch everything that was written before because Tanzim is still around!","another big appeal, and the finger goes up! bangladesh seven down! fizzed in quicker and on a full length on off. tanzim has a huge swipe across the line and misses it completely. gets thumped on the back leg, and that looks very out. but tanzim has reviewed this because, well, why not. does so just as the clock ticks down too. the only thing that could save him is impact or if the ball bounces exponentially, like it did in miller's case a couple of days ago. nothing on ultraedge. ball tracking comes up and hang on....it shows the ball would have spun past off stump. scratch everything that was written before because tanzim is still around!",Unclear
1415737,37th Match,Bangladesh vs Nepal,Bangladesh,1,13.2,14,0,0,1,0,"Lamichhane to Tanzim Hasan Sakib, OUT",1139520,Tanzim Hasan Sakib,960361,Sandeep Lamichhane,False,False,False,False,False,True,1.0,Tanzim Hasan Sakib b Lamichhane 3 (5b 0x4 0x6) SR: 60,Tanzim Hasan Sakib,Lamichhane,3.0,5.0,"no need for DRS this time! This is beautiful, beautiful bowling! Superbly-disguised googly on a full length just outside off. Drops on Tanzim devilishly and he has no clue this is the wrong'un. Plays for the turn and plays down the wrong line eventually. Ball sneaks past his inside edge and thuds into the stumps. Bangladesh are seven down now, and those associated with Nepal (fans and players) are having a splash (literally in some cases too)!","no need for drs this time! this is beautiful, beautiful bowling! superbly-disguised googly on a full length just outside off. drops on tanzim devilishly and he has no clue this is the wrong'un. plays for the turn and plays down the wrong line eventually. ball sneaks past his inside edge and thuds into the stumps. bangladesh are seven down now, and those associated with nepal (fans and players) are having a splash (literally in some cases too)!",Unclear
1415737,37th Match,Bangladesh vs Nepal,Bangladesh,1,13.4,14,1,0,0,1,"Lamichhane to Jaker Ali, 1 wide",824541,Jaker Ali,960361,Sandeep Lamichhane,False,True,False,False,False,False,,,,,,,fired down leg and called a wide by the umpire,fired down leg and called a wide by the umpire,Unclear
1415737,37th Match,Bangladesh vs Nepal,Bangladesh,1,16.6,17,0,0,1,0,"Bhurtel to Taskin, no run",538506,Taskin Ahmed,794713,Kushal Bhurtel,False,False,False,False,False,False,,,,,,,"another lbw shout, but the umpire is unmoved! Very full delivery that seems to finish on leg stump. Taskin plays all over it and gets rapped on the pads. Bhurtel is very interested and he has talked his captain into a review. This might have pitched outside leg, and the impact might have been outside leg too. No bat involved, but Ball Tracking confirms our original suspicion. Pitched outside leg, and Taskin survives!","another lbw shout, but the umpire is unmoved! very full delivery that seems to finish on leg stump. taskin plays all over it and gets rapped on the pads. bhurtel is very interested and he has talked his captain into a review. this might have pitched outside leg, and the impact might have been outside leg too. no bat involved, but ball tracking confirms our original suspicion. pitched outside leg, and taskin survives!",Unclear
1415737,37th Match,Bangladesh vs Nepal,Bangladesh,1,18.2,19,1,0,0,1,"Bohara to Taskin, 1 wide",538506,Taskin Ahmed,1058508,Abinash Bohara,False,True,False,False,False,False,,,,,,,slips this down leg. Taskin swings and misses again but the umpire stretches out his arms for the second ball running,slips this down leg. taskin swings and misses again but the umpire stretches out his arms for the second ball running,Unclear
1415737,37th Match,Bangladesh vs Nepal,Nepal,2,0.3,1,1,0,0,1,"Tanzim Hasan Sakib to Bhurtel, 1 wide",794713,Kushal Bhurtel,1139520,Tanzim Hasan Sakib,False,True,False,False,False,False,,,,,,,length delivery hung up wide outside off. Swings away further and some early exercise for the umpire,length delivery hung up wide outside off. swings away further and some early exercise for the umpire,Unclear
