match_id,over,over_runs,wickets,run_rate,rr_delta,wkt_delta,momentum_shift
571947,1.0,1,1,1.0,-4.0,1.0,1
571947,2.0,3,0,3.0,2.0,-1.0,0
571947,3.0,9,0,9.0,6.0,0.0,1
571947,4.0,4,0,4.0,-5.0,0.0,1
571947,5.0,4,1,4.0,0.0,1.0,0
571947,6.0,4,0,4.0,0.0,-1.0,0
571947,7.0,7,0,7.0,3.0,0.0,1
571947,8.0,1,0,1.0,-6.0,0.0,1
571947,9.0,7,0,7.0,6.0,0.0,1
571947,10.0,4,0,4.0,-3.0,0.0,1
571947,11.0,0,2,0.0,-4.0,2.0,1
571947,12.0,5,0,5.0,5.0,-2.0,1
571947,13.0,1,0,1.0,-4.0,0.0,1
571947,14.0,1,0,1.0,0.0,0.0,0
571947,15.0,1,0,1.0,0.0,0.0,0
571947,16.0,2,0,2.0,1.0,0.0,0
571947,17.0,0,0,0.0,-2.0,0.0,0
571947,18.0,11,0,11.0,11.0,0.0,1
571947,19.0,9,0,9.0,-2.0,0.0,0
571947,20.0,1,0,1.0,-8.0,0.0,1
571947,21.0,3,0,3.0,2.0,0.0,0
571947,22.0,9,0,9.0,6.0,0.0,1
571947,23.0,0,0,0.0,-9.0,0.0,1
571947,24.0,2,0,2.0,2.0,0.0,0
571947,25.0,11,0,11.0,9.0,0.0,1
571947,26.0,8,0,8.0,-3.0,0.0,1
571947,27.0,9,0,9.0,1.0,0.0,0
571947,28.0,5,0,5.0,-4.0,0.0,1
571947,29.0,3,0,3.0,-2.0,0.0,0
571947,30.0,8,1,8.0,5.0,1.0,1
571947,31.0,4,0,4.0,-4.0,-1.0,1
571947,32.0,4,0,4.0,0.0,0.0,0
571947,33.0,4,0,4.0,0.0,0.0,0
571947,34.0,2,0,2.0,-2.0,0.0,0
571947,35.0,13,1,13.0,11.0,1.0,1
571947,36.0,1,1,1.0,-12.0,0.0,1
571947,37.0,5,1,5.0,4.0,0.0,1
571947,38.0,10,0,10.0,5.0,-1.0,1
571947,39.0,4,0,4.0,-6.0,0.0,1
571947,40.0,13,0,13.0,9.0,0.0,1
571947,41.0,0,0,0.0,-13.0,0.0,1
571947,42.0,3,1,3.0,3.0,1.0,1
571947,43.0,5,1,5.0,2.0,0.0,0
573014,0.0,1,0,1.0,0.0,0.0,0
573014,1.0,1,0,1.0,0.0,0.0,0
573014,2.0,6,1,6.0,5.0,1.0,1
573014,3.0,7,0,7.0,1.0,-1.0,0
573014,4.0,1,0,1.0,-6.0,0.0,1
573014,5.0,1,1,1.0,0.0,1.0,0
573014,6.0,5,0,5.0,4.0,-1.0,1
573014,7.0,8,0,8.0,3.0,0.0,1
573014,8.0,2,0,2.0,-6.0,0.0,1
573014,9.0,1,0,1.0,-1.0,0.0,0
573014,10.0,2,0,2.0,1.0,0.0,0
573014,11.0,4,0,4.0,2.0,0.0,0
573014,12.0,10,0,10.0,6.0,0.0,1
573014,13.0,6,0,6.0,-4.0,0.0,1
573014,14.0,0,0,0.0,-6.0,0.0,1
573014,15.0,2,0,2.0,2.0,0.0,0
573014,16.0,4,0,4.0,2.0,0.0,0
573014,17.0,5,0,5.0,1.0,0.0,0
573014,18.0,11,0,11.0,6.0,0.0,1
573014,19.0,5,0,5.0,-6.0,0.0,1
573014,20.0,6,0,6.0,1.0,0.0,0
573014,21.0,6,0,6.0,0.0,0.0,0
573014,22.0,7,0,7.0,1.0,0.0,0
573014,23.0,7,0,7.0,0.0,0.0,0
573014,24.0,3,0,3.0,-4.0,0.0,1
573014,25.0,3,1,3.0,0.0,1.0,0
573014,26.0,3,0,3.0,0.0,-1.0,0
573014,27.0,2,0,2.0,-1.0,0.0,0
573014,28.0,9,0,9.0,7.0,0.0,1
573014,29.0,4,2,4.0,-5.0,2.0,1
573014,30.0,3,0,3.0,-1.0,-2.0,0
573014,31.0,9,0,9.0,6.0,0.0,1
573014,32.0,8,0,8.0,-1.0,0.0,0
573014,33.0,10,0,10.0,2.0,0.0,0
573014,34.0,5,1,5.0,-5.0,1.0,1
573014,35.0,3,1,3.0,-2.0,0.0,0
573014,36.0,7,0,7.0,4.0,-1.0,1
573014,37.0,9,0,9.0,2.0,0.0,0
573014,38.0,8,1,8.0,-1.0,1.0,0
573014,39.0,4,2,4.0,-4.0,1.0,1
573015,0.0,1,1,1.0,0.0,0.0,0
573015,1.0,0,0,0.0,-1.0,-1.0,0
573015,2.0,5,0,5.0,5.0,0.0,1
573015,3.0,1,0,1.0,-4.0,0.0,1
573015,4.0,1,0,1.0,0.0,0.0,0
573015,5.0,8,0,8.0,7.0,0.0,1
573015,6.0,4,0,4.0,-4.0,0.0,1
573015,7.0,1,0,1.0,-3.0,0.0,1
573015,8.0,5,0,5.0,4.0,0.0,1
573015,9.0,6,0,6.0,1.0,0.0,0
573015,10.0,2,0,2.0,-4.0,0.0,1
573015,11.0,2,0,2.0,0.0,0.0,0
573015,12.0,5,0,5.0,3.0,0.0,1
573015,13.0,5,0,5.0,0.0,0.0,0
573015,14.0,6,0,6.0,1.0,0.0,0
573015,15.0,4,0,4.0,-2.0,0.0,0
573015,16.0,6,0,6.0,2.0,0.0,0
573015,17.0,2,0,2.0,-4.0,0.0,1
573015,18.0,1,0,1.0,-1.0,0.0,0
573015,19.0,1,0,1.0,0.0,0.0,0
573015,20.0,6,0,6.0,5.0,0.0,1
573015,21.0,4,0,4.0,-2.0,0.0,0
573015,22.0,7,0,7.0,3.0,0.0,1
573015,23.0,7,0,7.0,0.0,0.0,0
573015,24.0,3,0,3.0,-4.0,0.0,1
573015,25.0,5,0,5.0,2.0,0.0,0
573015,26.0,5,0,5.0,0.0,0.0,0
573015,27.0,3,0,3.0,-2.0,0.0,0
573015,28.0,7,0,7.0,4.0,0.0,1
573015,29.0,9,0,9.0,2.0,0.0,0
573015,30.0,2,0,2.0,-7.0,0.0,1
573015,31.0,5,0,5.0,3.0,0.0,1
573015,32.0,8,0,8.0,3.0,0.0,1
573015,33.0,2,1,2.0,-6.0,1.0,1
573015,34.0,3,0,3.0,1.0,-1.0,0
573015,35.0,2,0,2.0,-1.0,0.0,0
573015,36.0,2,0,2.0,0.0,0.0,0
573015,37.0,13,0,13.0,11.0,0.0,1
573015,38.0,4,0,4.0,-9.0,0.0,1
573015,39.0,5,0,5.0,1.0,0.0,0
573015,40.0,4,0,4.0,-1.0,0.0,0
573016,0.0,4,1,4.0,0.0,0.0,0
573016,1.0,2,0,2.0,-2.0,-1.0,0
573016,2.0,4,0,4.0,2.0,0.0,0
573016,3.0,1,0,1.0,-3.0,0.0,1
573016,4.0,2,0,2.0,1.0,0.0,0
573016,5.0,8,0,8.0,6.0,0.0,1
573016,6.0,4,0,4.0,-4.0,0.0,1
573016,7.0,4,0,4.0,0.0,0.0,0
573016,8.0,1,0,1.0,-3.0,0.0,1
573016,9.0,3,1,3.0,2.0,1.0,0
573016,10.0,3,0,3.0,0.0,-1.0,0
573016,11.0,2,2,2.0,-1.0,2.0,1
573016,12.0,4,0,4.0,2.0,-2.0,0
573016,13.0,6,0,6.0,2.0,0.0,0
573016,14.0,9,0,9.0,3.0,0.0,1
573016,15.0,6,1,6.0,-3.0,1.0,1
573016,16.0,6,0,6.0,0.0,-1.0,0
573016,17.0,1,0,1.0,-5.0,0.0,1
573016,18.0,1,0,1.0,0.0,0.0,0
573016,19.0,4,1,4.0,3.0,1.0,1
573017,0.0,3,0,3.0,0.0,0.0,0
573017,1.0,1,0,1.0,-2.0,0.0,0
573017,2.0,10,0,10.0,9.0,0.0,1
573017,3.0,0,0,0.0,-10.0,0.0,1
573018,0.0,2,0,2.0,0.0,0.0,0
573018,1.0,6,0,6.0,4.0,0.0,1
573018,2.0,3,0,3.0,-3.0,0.0,1
573018,3.0,2,0,2.0,-1.0,0.0,0
573018,4.0,12,0,12.0,10.0,0.0,1
573018,5.0,9,0,9.0,-3.0,0.0,1
573018,6.0,3,0,3.0,-6.0,0.0,1
573018,7.0,1,0,1.0,-2.0,0.0,0
573018,8.0,7,0,7.0,6.0,0.0,1
573018,9.0,5,0,5.0,-2.0,0.0,0
573018,10.0,4,0,4.0,-1.0,0.0,0
573018,11.0,3,0,3.0,-1.0,0.0,0
573018,12.0,2,1,2.0,-1.0,1.0,0
573018,13.0,2,0,2.0,0.0,-1.0,0
573018,14.0,1,1,1.0,-1.0,1.0,0
573018,15.0,6,0,6.0,5.0,-1.0,1
573018,16.0,1,0,1.0,-5.0,0.0,1
573018,17.0,3,1,3.0,2.0,1.0,0
573018,18.0,3,0,3.0,0.0,-1.0,0
573018,19.0,1,0,1.0,-2.0,0.0,0
573018,20.0,1,1,1.0,0.0,1.0,0
573018,21.0,1,0,1.0,0.0,-1.0,0
573018,22.0,2,0,2.0,1.0,0.0,0
573018,23.0,3,0,3.0,1.0,0.0,0
573018,24.0,2,0,2.0,-1.0,0.0,0
573018,25.0,1,0,1.0,-1.0,0.0,0
573018,26.0,4,0,4.0,3.0,0.0,1
573018,27.0,2,0,2.0,-2.0,0.0,0
573018,28.0,7,0,7.0,5.0,0.0,1
573018,29.0,4,0,4.0,-3.0,0.0,1
573018,30.0,5,0,5.0,1.0,0.0,0
573018,31.0,2,1,2.0,-3.0,1.0,1
573018,32.0,2,0,2.0,0.0,-1.0,0
573018,33.0,1,0,1.0,-1.0,0.0,0
573018,34.0,0,0,0.0,-1.0,0.0,0
573018,35.0,6,0,6.0,6.0,0.0,1
573018,36.0,6,0,6.0,0.0,0.0,0
573018,37.0,8,0,8.0,2.0,0.0,0
573018,38.0,7,0,7.0,-1.0,0.0,0
573018,39.0,11,0,11.0,4.0,0.0,1
573018,40.0,10,0,10.0,-1.0,0.0,0
573018,41.0,13,0,13.0,3.0,0.0,1
573018,42.0,8,0,8.0,-5.0,0.0,1
573018,43.0,5,1,5.0,-3.0,1.0,1
573018,44.0,8,1,8.0,3.0,0.0,1
573018,45.0,3,1,3.0,-5.0,0.0,1
573018,46.0,2,1,2.0,-1.0,0.0,0
573018,47.0,14,0,14.0,12.0,-1.0,1
573018,48.0,1,1,1.0,-13.0,1.0,1
573022,0.0,18,0,18.0,0.0,0.0,0
573022,1.0,3,0,3.0,-15.0,0.0,1
573022,2.0,11,0,11.0,8.0,0.0,1
573022,3.0,7,1,7.0,-4.0,1.0,1
573022,4.0,5,0,5.0,-2.0,-1.0,0
573022,5.0,3,0,3.0,-2.0,0.0,0
573022,6.0,9,0,9.0,6.0,0.0,1
573022,7.0,4,0,4.0,-5.0,0.0,1
573022,8.0,10,0,10.0,6.0,0.0,1
573022,9.0,1,0,1.0,-9.0,0.0,1
573023,0.0,7,0,7.0,0.0,0.0,0
573023,1.0,3,2,3.0,-4.0,2.0,1
573023,2.0,2,0,2.0,-1.0,-2.0,0
573023,3.0,0,0,0.0,-2.0,0.0,0
573023,4.0,8,0,8.0,8.0,0.0,1
573023,5.0,2,0,2.0,-6.0,0.0,1
573023,6.0,2,0,2.0,0.0,0.0,0
573023,7.0,9,1,9.0,7.0,1.0,1
573023,8.0,1,0,1.0,-8.0,-1.0,1
573023,9.0,1,0,1.0,0.0,0.0,0
573023,10.0,6,0,6.0,5.0,0.0,1
573023,11.0,5,0,5.0,-1.0,0.0,0
573023,12.0,4,0,4.0,-1.0,0.0,0
573023,13.0,2,0,2.0,-2.0,0.0,0
573023,14.0,13,0,13.0,11.0,0.0,1
573023,15.0,8,0,8.0,-5.0,0.0,1
573023,16.0,10,0,10.0,2.0,0.0,0
573023,17.0,2,0,2.0,-8.0,0.0,1
573023,18.0,13,0,13.0,11.0,0.0,1
573023,19.0,6,0,6.0,-7.0,0.0,1
573023,20.0,4,0,4.0,-2.0,0.0,0
573023,21.0,8,0,8.0,4.0,0.0,1
573023,22.0,4,0,4.0,-4.0,0.0,1
573023,23.0,3,0,3.0,-1.0,0.0,0
573023,24.0,6,0,6.0,3.0,0.0,1
573023,25.0,4,0,4.0,-2.0,0.0,0
573023,26.0,17,0,17.0,13.0,0.0,1
573023,27.0,9,1,9.0,-8.0,1.0,1
573023,28.0,3,0,3.0,-6.0,-1.0,1
573023,29.0,6,2,6.0,3.0,2.0,1
573023,30.0,2,1,2.0,-4.0,-1.0,1
573023,31.0,6,0,6.0,4.0,-1.0,1
573023,32.0,0,0,0.0,-6.0,0.0,1
573023,33.0,2,0,2.0,2.0,0.0,0
573023,34.0,2,1,2.0,0.0,1.0,0
573023,35.0,5,0,5.0,3.0,-1.0,1
573023,36.0,24,1,24.0,19.0,1.0,1
573023,37.0,3,0,3.0,-21.0,-1.0,1
573023,38.0,0,1,0.0,-3.0,1.0,1
573024,0.0,0,0,0.0,0.0,0.0,0
573024,1.0,1,0,1.0,1.0,0.0,0
573024,2.0,0,0,0.0,-1.0,0.0,0
573024,3.0,9,0,9.0,9.0,0.0,1
573024,4.0,9,0,9.0,0.0,0.0,0
573024,5.0,13,0,13.0,4.0,0.0,1
573024,6.0,10,0,10.0,-3.0,0.0,1
573024,7.0,11,0,11.0,1.0,0.0,0
573024,8.0,2,1,2.0,-9.0,1.0,1
573024,9.0,0,0,0.0,-2.0,-1.0,0
573024,10.0,3,0,3.0,3.0,0.0,1
573024,11.0,3,0,3.0,0.0,0.0,0
573024,12.0,3,0,3.0,0.0,0.0,0
573024,13.0,4,0,4.0,1.0,0.0,0
573024,14.0,7,0,7.0,3.0,0.0,1
573024,15.0,4,0,4.0,-3.0,0.0,1
573024,16.0,3,1,3.0,-1.0,1.0,0
573024,17.0,8,0,8.0,5.0,-1.0,1
573024,18.0,4,0,4.0,-4.0,0.0,1
573024,19.0,5,0,5.0,1.0,0.0,0
573024,20.0,6,0,6.0,1.0,0.0,0
573024,21.0,10,0,10.0,4.0,0.0,1
573024,22.0,5,0,5.0,-5.0,0.0,1
573024,23.0,6,0,6.0,1.0,0.0,0
573024,24.0,3,0,3.0,-3.0,0.0,1
573024,25.0,15,0,15.0,12.0,0.0,1
573024,26.0,6,0,6.0,-9.0,0.0,1
573024,27.0,5,0,5.0,-1.0,0.0,0
573024,28.0,5,0,5.0,0.0,0.0,0
573024,29.0,5,0,5.0,0.0,0.0,0
573024,30.0,2,0,2.0,-3.0,0.0,1
573024,31.0,8,0,8.0,6.0,0.0,1
573024,32.0,9,0,9.0,1.0,0.0,0
573024,33.0,9,0,9.0,0.0,0.0,0
573024,34.0,2,1,2.0,-7.0,1.0,1
573024,35.0,7,0,7.0,5.0,-1.0,1
573024,36.0,12,0,12.0,5.0,0.0,1
573024,37.0,5,2,5.0,-7.0,2.0,1
573024,38.0,7,0,7.0,2.0,-2.0,0
573024,39.0,8,0,8.0,1.0,0.0,0
573024,40.0,5,1,5.0,-3.0,1.0,1
573024,41.0,9,0,9.0,4.0,-1.0,1
573024,42.0,6,0,6.0,-3.0,0.0,1
573024,43.0,10,0,10.0,4.0,0.0,1
573024,44.0,6,1,6.0,-4.0,1.0,1
573024,45.0,11,1,11.0,5.0,0.0,1
573024,46.0,8,0,8.0,-3.0,-1.0,1
573024,47.0,1,2,1.0,-7.0,2.0,1
573025,0.0,2,0,2.0,0.0,0.0,0
573025,1.0,4,0,4.0,2.0,0.0,0
573025,2.0,7,0,7.0,3.0,0.0,1
573025,3.0,7,0,7.0,0.0,0.0,0
573025,4.0,6,0,6.0,-1.0,0.0,0
573025,5.0,6,0,6.0,0.0,0.0,0
573025,6.0,6,0,6.0,0.0,0.0,0
573025,7.0,5,0,5.0,-1.0,0.0,0
573025,8.0,9,0,9.0,4.0,0.0,1
573025,9.0,1,1,1.0,-8.0,1.0,1
573025,10.0,7,0,7.0,6.0,-1.0,1
573025,11.0,4,0,4.0,-3.0,0.0,1
573025,12.0,6,0,6.0,2.0,0.0,0
573025,13.0,0,0,0.0,-6.0,0.0,1
573025,14.0,6,0,6.0,6.0,0.0,1
573025,15.0,2,0,2.0,-4.0,0.0,1
573025,16.0,2,0,2.0,0.0,0.0,0
573025,17.0,6,0,6.0,4.0,0.0,1
573025,18.0,11,0,11.0,5.0,0.0,1
573025,19.0,2,0,2.0,-9.0,0.0,1
573025,20.0,9,0,9.0,7.0,0.0,1
573025,21.0,5,0,5.0,-4.0,0.0,1
573025,22.0,1,0,1.0,-4.0,0.0,1
573025,23.0,3,1,3.0,2.0,1.0,0
573025,24.0,7,0,7.0,4.0,-1.0,1
573025,25.0,6,0,6.0,-1.0,0.0,0
573025,26.0,4,0,4.0,-2.0,0.0,0
573025,27.0,5,0,5.0,1.0,0.0,0
573025,28.0,6,1,6.0,1.0,1.0,0
573025,29.0,3,0,3.0,-3.0,-1.0,1
573025,30.0,2,0,2.0,-1.0,0.0,0
573025,31.0,5,0,5.0,3.0,0.0,1
573025,32.0,2,0,2.0,-3.0,0.0,1
573025,33.0,4,0,4.0,2.0,0.0,0
573025,34.0,5,0,5.0,1.0,0.0,0
573025,35.0,3,0,3.0,-2.0,0.0,0
573025,36.0,7,0,7.0,4.0,0.0,1
573025,37.0,5,0,5.0,-2.0,0.0,0
573025,38.0,5,0,5.0,0.0,0.0,0
573025,39.0,8,0,8.0,3.0,0.0,1
573025,40.0,3,0,3.0,-5.0,0.0,1
573025,41.0,9,1,9.0,6.0,1.0,1
573025,42.0,1,0,1.0,-8.0,-1.0,1
573025,43.0,11,0,11.0,10.0,0.0,1
573025,44.0,3,1,3.0,-8.0,1.0,1
573026,0.0,3,0,3.0,0.0,0.0,0
573026,1.0,4,1,4.0,1.0,1.0,0
573026,2.0,6,0,6.0,2.0,-1.0,0
573026,3.0,0,0,0.0,-6.0,0.0,1
573026,4.0,2,0,2.0,2.0,0.0,0
573026,5.0,2,0,2.0,0.0,0.0,0
573026,6.0,11,0,11.0,9.0,0.0,1
573026,7.0,1,0,1.0,-10.0,0.0,1
573026,8.0,5,0,5.0,4.0,0.0,1
573026,9.0,7,0,7.0,2.0,0.0,0
573026,10.0,3,0,3.0,-4.0,0.0,1
573026,11.0,4,0,4.0,1.0,0.0,0
573026,12.0,6,0,6.0,2.0,0.0,0
573026,13.0,4,0,4.0,-2.0,0.0,0
573026,14.0,5,0,5.0,1.0,0.0,0
573026,15.0,8,0,8.0,3.0,0.0,1
573026,16.0,3,0,3.0,-5.0,0.0,1
573026,17.0,6,0,6.0,3.0,0.0,1
573026,18.0,8,0,8.0,2.0,0.0,0
573026,19.0,4,0,4.0,-4.0,0.0,1
573026,20.0,7,0,7.0,3.0,0.0,1
573026,21.0,13,0,13.0,6.0,0.0,1
573026,22.0,2,1,2.0,-11.0,1.0,1
573026,23.0,4,0,4.0,2.0,-1.0,0
573026,24.0,2,0,2.0,-2.0,0.0,0
573026,25.0,9,1,9.0,7.0,1.0,1
573026,26.0,6,0,6.0,-3.0,-1.0,1
573026,27.0,2,0,2.0,-4.0,0.0,1
573026,28.0,3,0,3.0,1.0,0.0,0
573026,29.0,8,0,8.0,5.0,0.0,1
573026,30.0,8,0,8.0,0.0,0.0,0
573026,31.0,2,0,2.0,-6.0,0.0,1
573026,32.0,6,0,6.0,4.0,0.0,1
573026,33.0,5,0,5.0,-1.0,0.0,0
573026,34.0,2,0,2.0,-3.0,0.0,1
573026,35.0,4,0,4.0,2.0,0.0,0
573026,36.0,7,1,7.0,3.0,1.0,1
573026,37.0,4,1,4.0,-3.0,0.0,1
573026,38.0,1,0,1.0,-3.0,-1.0,1
573026,39.0,5,0,5.0,4.0,0.0,1
573026,40.0,10,0,10.0,5.0,0.0,1
573026,41.0,9,0,9.0,-1.0,0.0,0
573026,42.0,8,0,8.0,-1.0,0.0,0
573026,43.0,8,0,8.0,0.0,0.0,0
573026,44.0,3,1,3.0,-5.0,1.0,1
573026,45.0,4,0,4.0,1.0,-1.0,0
573026,46.0,1,1,1.0,-3.0,1.0,1
573026,47.0,11,1,11.0,10.0,0.0,1
573026,48.0,5,0,5.0,-6.0,-1.0,1
573026,49.0,6,2,6.0,1.0,2.0,1
578614,0.0,6,0,6.0,0.0,0.0,0
578614,1.0,7,0,7.0,1.0,0.0,0
578614,2.0,4,1,4.0,-3.0,1.0,1
578614,3.0,14,1,14.0,10.0,0.0,1
578614,4.0,11,0,11.0,-3.0,-1.0,1
578614,5.0,4,0,4.0,-7.0,0.0,1
578614,6.0,6,0,6.0,2.0,0.0,0
578614,7.0,11,0,11.0,5.0,0.0,1
578614,8.0,6,0,6.0,-5.0,0.0,1
578614,9.0,8,0,8.0,2.0,0.0,0
578614,10.0,10,0,10.0,2.0,0.0,0
578614,11.0,6,0,6.0,-4.0,0.0,1
578614,12.0,6,0,6.0,0.0,0.0,0
578614,13.0,10,0,10.0,4.0,0.0,1
578614,14.0,5,0,5.0,-5.0,0.0,1
578614,15.0,2,0,2.0,-3.0,0.0,1
578614,16.0,2,0,2.0,0.0,0.0,0
578614,17.0,7,0,7.0,5.0,0.0,1
578614,18.0,4,0,4.0,-3.0,0.0,1
578614,19.0,6,0,6.0,2.0,0.0,0
578614,20.0,2,0,2.0,-4.0,0.0,1
578614,21.0,4,0,4.0,2.0,0.0,0
578614,22.0,8,0,8.0,4.0,0.0,1
578614,23.0,5,0,5.0,-3.0,0.0,1
578614,24.0,1,1,1.0,-4.0,1.0,1
578614,25.0,7,0,7.0,6.0,-1.0,1
578614,26.0,4,0,4.0,-3.0,0.0,1
578614,27.0,4,0,4.0,0.0,0.0,0
578614,28.0,4,0,4.0,0.0,0.0,0
578614,29.0,6,0,6.0,2.0,0.0,0
578614,30.0,2,1,2.0,-4.0,1.0,1
578614,31.0,5,1,5.0,3.0,0.0,1
578614,32.0,1,1,1.0,-4.0,0.0,1
578614,33.0,11,0,11.0,10.0,-1.0,1
578614,34.0,13,0,13.0,2.0,0.0,0
578614,35.0,10,0,10.0,-3.0,0.0,1
578614,36.0,11,0,11.0,1.0,0.0,0
578614,37.0,7,1,7.0,-4.0,1.0,1
578614,38.0,6,0,6.0,-1.0,-1.0,0
578614,39.0,5,1,5.0,-1.0,1.0,0
578614,40.0,2,0,2.0,-3.0,-1.0,1
578614,41.0,4,0,4.0,2.0,0.0,0
578614,42.0,0,1,0.0,-4.0,1.0,1
578614,43.0,15,0,15.0,15.0,-1.0,1
578614,44.0,1,0,1.0,-14.0,0.0,1
578614,45.0,5,0,5.0,4.0,0.0,1
578614,46.0,7,0,7.0,2.0,0.0,0
578614,47.0,4,0,4.0,-3.0,0.0,1
578614,48.0,10,0,10.0,6.0,0.0,1
578614,49.0,6,1,6.0,-4.0,1.0,1
578615,0.0,1,0,1.0,0.0,0.0,0
578615,1.0,6,0,6.0,5.0,0.0,1
578615,2.0,4,1,4.0,-2.0,1.0,0
578615,3.0,4,0,4.0,0.0,-1.0,0
578615,4.0,2,1,2.0,-2.0,1.0,0
578615,5.0,3,0,3.0,1.0,-1.0,0
578615,6.0,10,0,10.0,7.0,0.0,1
578615,7.0,4,0,4.0,-6.0,0.0,1
578615,8.0,10,0,10.0,6.0,0.0,1
578615,9.0,5,0,5.0,-5.0,0.0,1
578615,10.0,1,0,1.0,-4.0,0.0,1
578615,11.0,3,0,3.0,2.0,0.0,0
578615,12.0,6,0,6.0,3.0,0.0,1
578615,13.0,5,0,5.0,-1.0,0.0,0
578615,14.0,1,0,1.0,-4.0,0.0,1
578615,15.0,7,0,7.0,6.0,0.0,1
578615,16.0,6,1,6.0,-1.0,1.0,0
578615,17.0,3,1,3.0,-3.0,0.0,1
578615,18.0,0,0,0.0,-3.0,-1.0,1
578615,19.0,0,0,0.0,0.0,0.0,0
578615,20.0,2,0,2.0,2.0,0.0,0
578615,21.0,2,0,2.0,0.0,0.0,0
578615,22.0,3,0,3.0,1.0,0.0,0
578615,23.0,1,0,1.0,-2.0,0.0,0
578615,24.0,5,0,5.0,4.0,0.0,1
578615,25.0,2,1,2.0,-3.0,1.0,1
578615,26.0,3,0,3.0,1.0,-1.0,0
578615,27.0,3,0,3.0,0.0,0.0,0
578615,28.0,2,0,2.0,-1.0,0.0,0
578615,29.0,8,0,8.0,6.0,0.0,1
578615,30.0,1,0,1.0,-7.0,0.0,1
578615,31.0,6,0,6.0,5.0,0.0,1
578615,32.0,3,0,3.0,-3.0,0.0,1
578615,33.0,5,0,5.0,2.0,0.0,0
578615,34.0,6,0,6.0,1.0,0.0,0
578615,35.0,4,1,4.0,-2.0,1.0,0
578615,36.0,10,1,10.0,6.0,0.0,1
578615,37.0,7,0,7.0,-3.0,-1.0,1
578615,38.0,8,0,8.0,1.0,0.0,0
578615,39.0,3,1,3.0,-5.0,1.0,1
578615,40.0,7,0,7.0,4.0,-1.0,1
578616,0.0,2,0,2.0,0.0,0.0,0
578616,1.0,3,0,3.0,1.0,0.0,0
578616,2.0,4,0,4.0,1.0,0.0,0
578616,3.0,6,0,6.0,2.0,0.0,0
578616,4.0,2,0,2.0,-4.0,0.0,1
578616,5.0,0,1,0.0,-2.0,1.0,0
578616,6.0,3,0,3.0,3.0,-1.0,1
578616,7.0,9,0,9.0,6.0,0.0,1
578616,8.0,6,0,6.0,-3.0,0.0,1
578616,9.0,0,0,0.0,-6.0,0.0,1
578616,10.0,7,0,7.0,7.0,0.0,1
578616,11.0,2,0,2.0,-5.0,0.0,1
578616,12.0,3,0,3.0,1.0,0.0,0
578616,13.0,0,0,0.0,-3.0,0.0,1
578616,14.0,0,1,0.0,0.0,1.0,0
578616,15.0,3,0,3.0,3.0,-1.0,1
578616,16.0,3,0,3.0,0.0,0.0,0
578616,17.0,3,0,3.0,0.0,0.0,0
578616,18.0,4,0,4.0,1.0,0.0,0
578616,19.0,3,0,3.0,-1.0,0.0,0
578616,20.0,4,0,4.0,1.0,0.0,0
578616,21.0,5,0,5.0,1.0,0.0,0
578616,22.0,13,0,13.0,8.0,0.0,1
578616,23.0,5,0,5.0,-8.0,0.0,1
578616,24.0,3,0,3.0,-2.0,0.0,0
578616,25.0,3,1,3.0,0.0,1.0,0
578616,26.0,3,0,3.0,0.0,-1.0,0
578616,27.0,4,0,4.0,1.0,0.0,0
578616,28.0,2,0,2.0,-2.0,0.0,0
578616,29.0,10,0,10.0,8.0,0.0,1
578616,30.0,1,0,1.0,-9.0,0.0,1
578616,31.0,8,0,8.0,7.0,0.0,1
578616,32.0,3,1,3.0,-5.0,1.0,1
578616,33.0,1,0,1.0,-2.0,-1.0,0
578616,34.0,6,0,6.0,5.0,0.0,1
578616,35.0,2,2,2.0,-4.0,2.0,1
578616,36.0,4,0,4.0,2.0,-2.0,0
578616,37.0,8,0,8.0,4.0,0.0,1
578616,38.0,3,0,3.0,-5.0,0.0,1
578616,39.0,3,1,3.0,0.0,1.0,0
578616,40.0,9,0,9.0,6.0,-1.0,1
578616,41.0,10,0,10.0,1.0,0.0,0
578616,42.0,6,1,6.0,-4.0,1.0,1
578616,43.0,5,0,5.0,-1.0,-1.0,0
578616,44.0,7,1,7.0,2.0,1.0,0
578616,45.0,3,0,3.0,-4.0,-1.0,1
578616,46.0,2,0,2.0,-1.0,0.0,0
578616,47.0,3,0,3.0,1.0,0.0,0
578616,48.0,9,0,9.0,6.0,0.0,1
578616,49.0,13,0,13.0,4.0,0.0,1
578617,0.0,0,0,0.0,0.0,0.0,0
578617,1.0,7,0,7.0,7.0,0.0,1
578617,2.0,4,0,4.0,-3.0,0.0,1
578617,3.0,4,1,4.0,0.0,1.0,0
578617,4.0,2,0,2.0,-2.0,-1.0,0
578617,5.0,9,0,9.0,7.0,0.0,1
578617,6.0,0,0,0.0,-9.0,0.0,1
578617,7.0,9,0,9.0,9.0,0.0,1
578617,8.0,13,1,13.0,4.0,1.0,1
578617,9.0,1,1,1.0,-12.0,0.0,1
578617,10.0,5,1,5.0,4.0,0.0,1
578617,11.0,5,0,5.0,0.0,-1.0,0
578617,12.0,9,0,9.0,4.0,0.0,1
578617,13.0,2,0,2.0,-7.0,0.0,1
578617,14.0,0,1,0.0,-2.0,1.0,0
578617,15.0,2,0,2.0,2.0,-1.0,0
